Date,Dataset,Sampling_Rate_kHz,FFT,Duration_sec,Thresholds_Hz,Filename,ZCR,MEANt,VARt,SKEWt,KURTt,LEQt,BGNt,SNRt,MED,Ht,ACTtFraction,ACTtCount,ACTtMean,EVNtFraction,EVNtMean,EVNtCount,MEANf,VARf,SKEWf,KURTf,NBPEAKS,LEQf,ENRf,BGNf,SNRf,Hf,EAS,ECU,ECV,EPS,EPS_KURT,EPS_SKEW,ACI,NDSI,rBA,AnthroEnergy,BioEnergy,BI,ROU,ADI,AEI,LFC,MFC,HFC,ACTspFract,ACTspCount,ACTspMean,EVNspFract,EVNspMean,EVNspCount,TFSD,H_Havrda,H_Renyi,H_pairedShannon,H_gamma,H_GiniSimpson,RAOQ,AGI,ROItotal,ROIcover
2/1/2019 0:00,Chuckchi Sea,16,512,300,1000;4000;8000,Chuckchi.Sea_20190201_000000.wav,6942.45,2.46E-20,2.82E-06,-203.8979956,129650.2237,63.52702828,-51.35929846,11.8236279,0.002704177,0.105556289,0.036979167,355,25.8498397,0.036979167,0.080976277,0.456714241,8.24E-05,5.24E-09,2.979330935,15.04617968,6,193.8844562,-55.11554384,-63.65262773,8.537083885,0.789990679,0.099669244,0.456073623,0.391510468,0.003402325,9.373006792,-0.369903514,149.8533177,-0.512825592,0.322029459,0.044882567,0.014453509,1.589151074,0.183778996,0.251757414,0.715281035,0.151264389,0.12622039,0.125421132,0.128948773,2475.6875,15.18359127,0.005242379,0.074465242,0.047557037,0.437477897,0.332682981,3.119692177,5.366221112,10436.08132,0.971848098,0.563809356,1.238837497,335,1.635379772
2/1/2019 0:05,Chuckchi Sea,16,512,300,1000;4000;8000,Chuckchi.Sea_20190201_000500.wav,6634.653333,-3.81E-20,1.82E-06,-1.721548453,195.3860044,61.6108902,-51.22911589,2.819811847,0.002745012,0.836800104,0.098958333,950,10.05081472,0.098958333,0.189092357,0.523387853,6.48E-05,2.75E-09,3.504154083,14.73708813,4,191.4983242,-57.50167584,-63.60487078,6.103194941,0.795090174,0.00034705,0.296388874,0.263303966,0.004481787,8.194647099,0.746717809,146.8122768,-0.620882741,0.233895549,0.022972635,0.005373197,1.662892041,0.024212631,1.382477259,0.045973279,0.156245117,0.127334483,0.126012268,0.130250111,2500.671875,12.40273441,0.007253185,0.080838979,0.057349724,0.421783588,0.332932834,3.362092496,5.395441232,11708.93623,0.973461336,0.758372826,1.233044234,310,2.848740494
2/1/2019 0:10,Chuckchi Sea,16,512,300,1000;4000;8000,Chuckchi.Sea_20190201_001000.wav,6756.376667,-4.18E-20,1.43E-06,0.069167533,21.2504252,60.5726998,-51.32563878,1.738370135,0.002714676,0.949066499,0.093333333,896,7.870481377,0.093333333,0.213740458,0.436712158,6.11E-05,1.71E-09,3.575323466,15.41503275,3,190.4398839,-58.56011606,-63.6168153,5.056699243,0.840238961,0.000682258,0.467840083,0.434140216,0.003515432,10.70543038,0.326153829,147.2051326,-0.509852879,0.324632372,0.016455242,0.005341904,1.707802465,0.022482918,1.384145036,0.034350585,0.157628653,0.127126139,0.125890733,0.130246855,2500.609375,11.05914746,0.007102014,0.080467415,0.054523909,0.42764739,0.333059059,3.551385155,5.648700314,13730.71879,0.979133065,0.885186397,1.228575096,245,2.41292678
2/1/2019 0:15,Chuckchi Sea,16,512,300,1000;4000;8000,Chuckchi.Sea_20190201_001500.wav,7056.09,-4.75E-20,7.73E-07,-0.000304848,4.322826955,57.90198302,-51.41344783,0.365037889,0.002687371,0.991852563,0.021458333,206,5.208783573,0.021458333,0.061899038,0.346702782,5.16E-05,1.87E-10,4.495787629,26.25666443,3,187.6375265,-61.3624735,-63.62540087,2.262927369,0.969660452,7.14E-06,0.000933821,0.000790872,0.002500818,12.94530393,-1.551636574,147.6758423,-0.004355615,0.991326548,0.005142219,0.005097618,1.268275276,0.016117703,1.386267723,0.003802127,0.148267813,0.125621674,0.125353751,0.128318654,2463.589844,6.533556322,0.004543083,0.073185417,0.043702469,0.444349619,0.333303018,4.652620279,6.373711827,20075.19256,0.993575782,1.108293836,1.204485939,336,1.103227219
2/1/2019 0:20,Chuckchi Sea,16,512,300,1000;4000;8000,Chuckchi.Sea_20190201_002000.wav,7257.106667,3.86E-20,7.50E-07,-37.79846164,21578.48418,57.77130356,-51.4929852,6.662732824,0.002662875,0.283066099,0.006770833,65,27.27382471,0.006770833,0.040625,0.16668403,5.01E-05,7.56E-11,4.665032335,31.44464534,3,187.2084043,-61.79159571,-63.66962999,1.878034275,0.987271904,6.61E-06,0.006538303,0.006186491,0.002200383,16.4176977,-1.924402076,147.8010279,0.121260714,1.275987919,0.003980862,0.005079532,1.203445688,0.015387898,1.386293933,0.00049479,0.141503138,0.125238979,0.12522767,0.127267778,2443.414063,5.788127023,0.003190474,0.070122799,0.034157204,0.452301601,0.333321061,5.104781554,6.47218777,21041.80452,0.995192106,1.095865998,1.200933358,247,0.595856229
2/1/2019 1:00,Chuckchi Sea,16,512,300,1000;4000;8000,Chuckchi.Sea_20190201_010000.wav,5004.576667,1.12E-19,1.42E-06,-0.012701923,3.44521816,60.5339158,-49.43422718,0.458306542,0.003375116,0.99090586,0.038958333,374,4.25396827,0.038958333,0.041890681,0.930096885,5.50E-05,1.50E-09,7.99033542,74.27620546,2,189.6309329,-59.36906705,-61.56310538,2.194038328,0.785781924,6.77E-06,0.010642855,0.010322823,0.002375677,15.08819698,-1.9003377,148.0427945,-0.415126278,0.413301436,0.012413222,0.005130402,1.394434533,0.026003767,1.386280246,0.002653878,0.139564561,0.125128228,0.125481073,0.127099515,2440.183594,5.507350816,0.002389244,0.066745413,0.032920096,0.356116343,0.330279984,2.346451961,5.326608435,13693.23364,0.941982175,0.978377003,1.200440677,333,0.273024474
2/1/2019 1:05,Chuckchi Sea,16,512,300,1000;4000;8000,Chuckchi.Sea_20190201_010500.wav,4665.166667,1.42E-19,1.68E-06,0.005370964,3.563472938,61.28009621,-48.99014048,0.490388207,0.003552164,0.99080606,0.055208333,530,4.087950168,0.055208333,0.046919263,1.176789249,5.63E-05,2.18E-09,7.996195425,74.19928856,2,190.3634907,-58.63650934,-61.08548033,2.448970995,0.728600869,5.73E-06,0.000283825,0.000220539,0.002576063,11.73105398,-1.414898072,147.8007442,-0.513185377,0.321715125,0.016014887,0.005152231,1.392139533,0.029776047,1.386107516,0.009722269,0.142097245,0.125162769,0.125302492,0.127327595,2444.5625,5.532193693,0.002917632,0.067274502,0.035602667,0.342950178,0.328287919,2.09533162,4.99753677,11927.33748,0.920307167,0.896701897,1.199441997,360,0.450239108
2/1/2019 1:10,Chuckchi Sea,16,512,300,1000;4000;8000,Chuckchi.Sea_20190201_011000.wav,5178.926667,1.22E-19,1.69E-06,-11.39923897,2448.6052,61.29435104,-49.53889091,3.191378843,0.00333469,0.603355874,0.023541667,226,16.55426972,0.023541667,0.039019337,0.603396187,5.96E-05,2.76E-09,7.505018909,67.07293851,2,191.0853749,-57.91462515,-61.65287545,3.738250304,0.713036153,0.000318675,0.438252183,0.425113508,0.002661083,11.62072484,-1.151036088,148.5334737,-0.581702552,0.264460247,0.020226865,0.005349202,1.33904438,0.042562505,0.560848121,0.62279638,0.138111034,0.125297096,0.125571603,0.127055771,2439.34375,6.8622346,0.002349772,0.066418234,0.032920096,0.353317887,0.328221378,2.088780492,4.909959843,11152.3597,0.917828531,0.809638508,1.206102243,292,0.14814004
2/1/2019 1:15,Chuckchi Sea,16,512,300,1000;4000;8000,Chuckchi.Sea_20190201_011500.wav,4524.866667,-3.09E-20,1.75E-06,-0.000910554,4.187458481,61.46207069,-48.68577215,0.558966407,0.003678844,0.987379614,0.050416667,484,4.61113646,0.050416667,0.041666667,1.210126055,5.78E-05,2.25E-09,7.120769163,59.69184943,2,190.5568362,-58.44316378,-60.79287931,2.349715525,0.74257823,8.41E-06,0.001972752,0.001833014,0.002963646,9.412128516,-0.791690962,148.0612056,-0.529128595,0.307934471,0.017054392,0.005251635,1.674837886,0.033029013,1.385754716,0.016596856,0.144599003,0.12604878,0.125169383,0.127917226,2455.882813,5.530137327,0.002560762,0.066673782,0.035954266,0.32685714,0.32987747,2.284535293,5.08266865,11974.11952,0.933687942,0.873415287,1.20173135,310,0.33746061
2/1/2019 1:20,Chuckchi Sea,16,512,300,1000;4000;8000,Chuckchi.Sea_20190201_012000.wav,3573.603333,-9.50E-20,2.93E-06,-4.903451099,1418.666693,63.68837085,-47.30589286,4.016134956,0.004312264,0.526221412,0.072083333,692,13.38772222,0.072083333,0.048925339,1.473486822,6.15E-05,4.30E-09,7.594512521,67.15579283,2,192.1610316,-56.83896835,-59.47149204,2.632523693,0.637441244,2.80E-05,0.004533261,0.003477949,0.004090861,13.77935053,1.486344123,147.9899779,-0.67663061,0.192868595,0.027903577,0.005381724,1.646089557,0.0465901,1.382446986,0.044222933,0.157573311,0.127254983,0.125583178,0.130151636,2498.78125,5.66325602,0.004255796,0.068947239,0.053469111,0.294596108,0.325141945,1.853029813,4.474058897,9011.307716,0.888068442,0.683658961,1.204609972,518,0.780253041
