Date,Dataset,Sampling_Rate_kHz,FFT,Duration_sec,Thresholds_Hz,Filename,ZCR,MEANt,VARt,SKEWt,KURTt,LEQt,BGNt,SNRt,MED,Ht,ACTtFraction,ACTtCount,ACTtMean,EVNtFraction,EVNtMean,EVNtCount,MEANf,VARf,SKEWf,KURTf,NBPEAKS,LEQf,ENRf,BGNf,SNRf,Hf,EAS,ECU,ECV,EPS,EPS_KURT,EPS_SKEW,ACI,NDSI,rBA,AnthroEnergy,BioEnergy,BI,ROU,ADI,AEI,LFC,MFC,HFC,ACTspFract,ACTspCount,ACTspMean,EVNspFract,EVNspMean,EVNspCount,TFSD,H_Havrda,H_Renyi,H_pairedShannon,H_gamma,H_GiniSimpson,RAOQ,AGI,ROItotal,ROIcover
2/1/2019 0:00,May River,16,512,120,1500;8000;40000,May.River_20190201_000000.wav,5289.483861,-4.29E-21,1.60E-06,-8.30411542,11121.8432,57.07177241,-67.41123427,29.44632837,0.000426028,0.440134046,0.345247551,1304,34.06250774,0.345247551,0.057955556,5.958686441,7.08E-05,1.58E-09,1.373252513,5.410375934,12,207.6693352,-57.73066481,-80.28102106,22.55035625,0.906562987,0.076221323,0.355383767,0.211018658,0.015735958,11.66644156,2.502647782,281.0804223,0.257211189,1.692555368,0.00608218,0.010294427,12.8186826,0.057468958,1.367937923,0.098552707,0.150921446,0.2171663,0.214974062,0.20773452,1569.226563,30.43146571,0.045620491,0.082588791,0.548047702,0.724668065,0.333278573,4.356965822,6.022058185,14906.92402,0.990066429,0.745177007,4.763758554,184,0.185952806
2/1/2019 0:20,May River,16,512,120,1500;8000;40000,May.River_20190201_002000.wav,2901.692335,3.42E-20,3.97E-06,7.339017858,20965.09513,61.02822909,-64.23749049,30.00868521,0.000613939,0.34415677,0.326449563,1233,34.86824575,0.326449563,0.058540059,5.577992585,0.000109699,3.38E-09,1.696061953,8.455729333,21,211.3609541,-54.03904586,-79.94328063,25.90423477,0.912739047,0.072878792,0.391696054,0.157893315,0.014482,12.75502222,2.537009353,293.6696232,0.201919571,1.506013088,0.015029427,0.022634514,11.95046353,0.124187469,1.322303798,0.180759045,0.151013711,0.217540239,0.215092997,0.207932056,1570.71875,34.19441935,0.048805889,0.08445236,0.570254059,0.733950056,0.333258389,4.200078219,6.056078594,15495.08626,0.989633313,0.813384154,5.895118277,190,0.022804557
2/1/2019 0:40,May River,16,512,120,1500;8000;40000,May.River_20190201_004000.wav,1793.449465,-4.84E-20,1.96E-06,-5.011980487,13190.49423,57.93871807,-60.72976807,23.29964981,0.000919415,0.458300564,0.340746624,1287,27.96613791,0.340746624,0.061652695,5.528336864,7.21E-05,1.72E-09,1.078402055,4.700601914,10,207.8842434,-57.51575664,-79.27985534,21.7640987,0.907559283,0.069816839,0.367465648,0.255059402,0.013804449,10.06261282,2.236513879,285.041224,0.386104771,2.257884907,0.004814821,0.010871311,16.80203122,0.060051594,1.375397247,0.069679538,0.152349548,0.216523505,0.220073802,0.21017528,1587.664063,30.44796799,0.045576536,0.079346194,0.561688288,0.69557435,0.333283351,4.402611186,6.027794138,14548.59507,0.990484228,0.740814555,5.104622981,170,0.043592385
2/1/2019 1:00,May River,16,512,120,1500;8000;40000,May.River_20190201_010000.wav,957.2293928,4.56E-20,2.85E-06,13.4316307,8341.226883,59.59029405,-56.46587738,18.43565029,0.001502125,0.360608443,0.334127615,1262,23.16810823,0.334127615,0.068680272,4.866260593,6.63E-05,1.73E-09,1.746808287,6.883220613,17,207.3606771,-58.03932288,-76.895942,18.85661912,0.884399187,0.096666502,0.420840746,0.235158131,0.013381235,11.40972433,2.265484373,273.5398514,0.24371018,1.644488856,0.00564099,0.009276544,14.03185338,0.05591417,1.352207948,0.138429959,0.157123258,0.21457738,0.215265712,0.207658505,1568.652344,29.84590201,0.042790347,0.081004266,0.521316033,0.64410318,0.333241172,4.09667621,5.89792164,13839.78075,0.987635889,0.744579448,4.196611909,175,0.055744473
2/1/2019 1:20,May River,16,512,120,1500;8000;40000,May.River_20190201_012000.wav,881.2635332,6.24E-20,3.61E-06,3.087837439,4745.865838,60.60606077,-55.3744923,18.86349127,0.001703238,0.456504451,0.334392375,1263,23.59535584,0.334392375,0.06724792,4.973847987,7.96E-05,2.13E-09,1.427980556,6.531600001,15,208.7554916,-56.64450845,-75.75573833,19.11122988,0.9025118,0.080295514,0.49349231,0.323235884,0.015242537,8.586775311,1.943949373,285.9341782,0.271382453,1.744924288,0.007315884,0.012765663,17.073747,0.071371018,1.360589589,0.118035019,0.161198963,0.229429892,0.226584219,0.219408281,1657.410156,30.8069259,0.052217782,0.080917539,0.630860927,0.669019195,0.333262058,4.225171529,5.999230039,14519.20765,0.989356153,0.784754115,5.260586718,131,0.050211395
2/1/2019 1:40,May River,16,512,120,1500;8000;40000,May.River_20190201_014000.wav,640.634662,-1.64E-19,5.96E-06,1.946447744,2990.749083,62.80198368,-52.85228096,16.35592841,0.00227712,0.457521299,0.331480011,1252,21.10539029,0.331480011,0.06860274,4.83315678,8.31E-05,3.63E-09,2.242414199,9.467116634,11,209.7082095,-55.69179049,-72.22180789,16.5300174,0.850288095,0.119247479,0.410513601,0.233317562,0.015927069,11.77819248,2.408845066,285.8969343,0.175699019,1.426298217,0.011030969,0.015733451,16.61465697,0.085986745,1.335804749,0.169932225,0.159530171,0.223203928,0.226830363,0.21696597,1638.960938,31.60118298,0.050845372,0.082861912,0.601640335,0.618918223,0.333140239,3.72686038,5.706378608,12309.10208,0.982958024,0.719135258,5.066629665,130,0.114798451
2/1/2019 2:00,May River,16,512,120,1500;8000;40000,May.River_20190201_020000.wav,1025.382038,-6.68E-20,3.30E-06,2.480104633,3369.567948,60.22837369,-56.0361041,18.86246083,0.001578319,0.45933481,0.358560466,1355,23.29404107,0.358560466,0.071081967,5.045659079,6.97E-05,3.01E-09,2.023070405,6.982000551,12,208.4459281,-56.95407186,-76.48539302,19.53132116,0.835050861,0.152164154,0.442457884,0.278485518,0.015834354,11.24585271,2.359238752,279.8590656,0.213617476,1.543291515,0.008519048,0.013147375,16.98702985,0.063000518,1.36003925,0.115437158,0.160533481,0.225224377,0.227168312,0.218003589,1647.453125,30.52926322,0.045971967,0.080101228,0.563403928,0.673205801,0.333181903,3.848385228,5.622003964,11350.26429,0.983151327,0.591314954,4.801809523,115,0.050346533
2/1/2019 2:20,May River,16,512,120,1500;8000;40000,May.River_20190201_022000.wav,965.9899118,6.39E-20,4.56E-06,2.640595586,3230.7287,61.63527546,-55.16888404,18.74814942,0.001744037,0.473317632,0.354514165,1339,23.22805916,0.354514165,0.070473684,5.031779661,8.39E-05,3.66E-09,2.169888813,8.472752412,12,209.7763509,-55.62364911,-75.47145598,19.84780687,0.851362058,0.135737619,0.471755688,0.317842233,0.019073514,14.24427912,2.737417815,284.9330283,0.168601194,1.405584403,0.012045402,0.01693083,16.48433746,0.09011726,1.352399876,0.139991383,0.162867756,0.23247873,0.233647943,0.224262911,1694.082031,31.49622051,0.053682238,0.081827339,0.644533836,0.645955958,0.333172665,3.818778469,5.712713103,12380.153,0.983682402,0.655667093,5.132879842,90,0.017892011
2/1/2019 2:40,May River,16,512,120,1500;8000;40000,May.River_20190201_024000.wav,1087.421127,8.93E-20,3.93E-06,9.598059634,15349.06344,60.98789876,-57.21113321,21.37921605,0.001378616,0.360723469,0.352396082,1331,25.89566838,0.352396082,0.067821656,5.197298729,7.83E-05,5.94E-09,2.500324671,9.35130031,11,210.2995061,-55.10049392,-77.27963327,22.17913935,0.772132269,0.217002208,0.448468368,0.308626174,0.015760291,13.58913914,2.485084614,272.8716923,0.160753609,1.383090379,0.015563557,0.021525806,16.64976572,0.101824565,1.360026458,0.120539445,0.153881949,0.221626284,0.221936433,0.21325829,1610.953125,32.66738353,0.045313327,0.081716673,0.546819403,0.692652093,0.33298583,3.433062148,5.268807139,8792.416287,0.974749784,0.428212306,4.635960321,142,0.03671482
2/1/2019 3:00,May River,16,512,120,1500;8000;40000,May.River_20190201_030000.wav,1694.329032,2.28E-20,3.70E-06,-10.6501283,36575.67837,60.66431766,-59.41615769,24.51699117,0.001069528,0.344634955,0.354514165,1339,29.01403947,0.354514165,0.061474892,5.768339513,8.73E-05,3.66E-09,1.735863965,6.283313688,8,210.0096985,-55.3903015,-78.22014265,22.82984115,0.866797727,0.11669,0.341671946,0.15680972,0.018048446,13.64060536,2.524597493,278.6778631,0.293190255,1.82961577,0.010174138,0.018614764,18.92701504,0.07382904,1.365809002,0.09574845,0.15325214,0.230841037,0.233523837,0.222342881,1679.578125,31.93069346,0.047579304,0.08129893,0.577817796,0.708812422,0.333230454,4.041671034,5.79969769,12715.67109,0.986405242,0.659674781,5.216111925,95,0.019960451
